customer_id,last_transaction,transactions,unique_products,revenue,total_days,days_inactive,frequency,aov,country,total_products,churn,rev_seg,freq_seg,trans_seg
15935.0,2011-04-14 13:27:00,3,33,108.04,491,116.0,163,36.013333333333335,United Kingdom,-171,1,low,frequent,Occasional
15936.0,2010-11-25 16:39:00,2,16,282.79,88,256.0,44,141.395,United Kingdom,211,1,low,regular,Rare
15937.0,2011-10-06 15:48:00,1,7,145.35,0,,0,145.35,United Kingdom,73,0,low,None,Rare
15938.0,2011-08-19 12:56:00,9,27,734.81,444,,49,81.64555555555555,United Kingdom,449,0,medium,regular,Frequent
15939.0,2011-09-11 11:30:00,17,52,9047.64,284,,16,532.2141176470589,United Kingdom,6257,0,premium,regular,Frequent
15940.0,2011-02-01 16:21:00,3,2,0.0,97,188.0,32,0.0,United Kingdom,-1,1,low,regular,Occasional
15941.0,2010-07-14 16:01:00,2,6,230.6,124,390.0,62,115.3,United Kingdom,28,1,low,frequent,Rare
15942.0,2011-07-29 09:01:00,1,14,337.44,0,11.0,0,337.44,United Kingdom,232,1,medium,None,Rare
15943.0,2010-02-28 12:49:00,2,12,271.29,28,527.0,14,135.645,United Kingdom,183,1,low,regular,Rare
15944.0,2011-03-08 10:33:00,4,25,2164.24,449,154.0,112,541.06,United Kingdom,859,1,high,frequent,Occasional
15945.0,2010-12-09 13:14:00,4,24,827.27,372,242.0,93,206.8175,United Kingdom,397,1,medium,frequent,Occasional
15946.0,2010-07-25 12:18:00,3,25,2304.18,131,380.0,43,768.06,United Kingdom,1614,1,premium,regular,Occasional
15947.0,2011-09-18 10:46:00,1,29,1708.24,0,,0,1552.9375,United Kingdom,898,0,high,None,Rare
15948.0,2011-12-01 15:32:00,3,63,1509.09,416,,138,503.03,United Kingdom,852,0,high,frequent,Occasional
15949.0,2011-11-23 09:09:00,2,12,364.72,54,,27,182.36,United Kingdom,284,0,medium,regular,Rare
15950.0,2011-12-08 10:34:00,13,226,6938.51,680,,52,533.7315384615384,United Kingdom,3330,0,premium,regular,Frequent
15951.0,2011-12-08 18:57:00,4,44,974.52,380,,95,243.63,United Kingdom,413,0,high,frequent,Occasional
15952.0,2011-11-06 11:18:00,4,65,806.57,191,,47,201.6425,United Kingdom,399,0,medium,regular,Occasional
15953.0,2011-11-24 15:32:00,21,102,3524.7,721,,34,167.84285714285713,United Kingdom,1749,0,premium,regular,Frequent
15954.0,2010-04-29 13:35:00,1,20,190.75,0,466.0,0,190.75,United Kingdom,119,1,low,None,Rare
15955.0,2011-11-15 14:15:00,25,223,8622.61,629,,25,344.9044,United Kingdom,4198,0,premium,regular,Frequent
15956.0,2010-06-06 13:06:00,2,18,617.6,175,428.0,87,308.8,United Kingdom,278,1,medium,frequent,Rare
15957.0,2011-11-08 12:14:00,3,121,930.1,389,,129,310.0333333333333,United Kingdom,458,0,high,frequent,Occasional
15958.0,2011-09-26 13:41:00,4,50,492.99,476,,119,123.2475,United Kingdom,164,0,medium,frequent,Occasional
15959.0,2010-01-26 16:38:00,3,58,579.49,0,559.0,0,193.16333333333333,United Kingdom,282,1,medium,None,Occasional
15960.0,2010-11-30 15:57:00,5,24,394.0,61,251.0,12,78.8,United Kingdom,257,1,medium,regular,Regular
15961.0,2010-11-25 15:59:00,1,42,451.29,0,256.0,0,451.29,United Kingdom,154,1,medium,None,Rare
15962.0,2010-09-16 13:48:00,1,43,295.83,0,326.0,0,295.83,United Kingdom,235,1,low,None,Rare
15963.0,2011-11-20 11:33:00,2,26,470.76,25,,12,235.38,United Kingdom,298,0,medium,regular,Rare
15964.0,2010-02-14 15:30:00,1,20,272.96,0,540.0,0,272.96,United Kingdom,94,1,low,None,Rare
15965.0,2011-11-22 16:44:00,14,202,2999.34,719,,51,214.23857142857145,United Kingdom,1428,0,premium,regular,Frequent
15966.0,2010-09-21 19:40:00,2,27,399.58,6,321.0,3,199.79,United Kingdom,268,1,medium,None,Rare
15967.0,2011-11-16 15:41:00,13,316,3019.2,715,,55,232.24615384615385,United Kingdom,1200,0,premium,frequent,Frequent
15968.0,2010-11-16 13:04:00,1,70,418.05,0,265.0,0,418.05,United Kingdom,253,1,medium,None,Rare
15969.0,2011-12-07 11:06:00,6,31,1043.85,519,,86,173.975,United Kingdom,219,0,high,frequent,Regular
15970.0,2011-02-09 12:08:00,2,19,1017.32,295,181.0,147,508.66,United Kingdom,498,1,high,frequent,Rare
15971.0,2011-11-22 12:50:00,20,12,4930.43,714,-105.0,35,246.5215,United Kingdom,1955,0,premium,regular,Frequent
15972.0,2010-09-09 13:20:00,5,104,1810.27,143,333.0,28,362.054,United Kingdom,480,1,high,regular,Regular
15973.0,2011-04-18 09:39:00,5,8,780.39,193,113.0,38,156.078,United Kingdom,282,1,medium,regular,Regular
15974.0,2011-10-31 13:13:00,8,141,3429.55,249,,31,428.69375,United Kingdom,2256,0,premium,regular,Regular
15975.0,2011-09-16 13:33:00,1,24,371.01,0,,0,371.01,United Kingdom,243,0,medium,None,Rare
15976.0,2011-06-27 13:00:00,6,265,1746.64,385,42.0,64,291.1066666666666,United Kingdom,1078,1,high,frequent,Regular
15977.0,2011-11-22 13:29:00,2,48,1054.73,21,,10,527.365,United Kingdom,1016,0,high,None,Rare
15978.0,2011-09-23 15:21:00,5,107,3272.62,567,,113,654.524,United Kingdom,2440,0,premium,frequent,Regular
15979.0,2010-04-16 11:35:00,1,22,329.22,0,480.0,0,329.22,United Kingdom,450,1,medium,None,Rare
15980.0,2011-09-12 09:41:00,9,101,6546.28,467,,51,727.3644444444445,United Kingdom,4826,0,premium,regular,Frequent
15981.0,2011-11-15 08:00:00,27,152,9268.07,595,,22,343.2618518518518,United Kingdom,4778,0,premium,regular,Frequent
15982.0,2010-04-13 15:47:00,1,45,324.51,0,482.0,0,324.51,United Kingdom,131,1,low,None,Rare
15983.0,2011-11-17 17:34:00,8,137,3958.82,711,,88,494.8525,United Kingdom,2450,0,premium,frequent,Regular
15984.0,2011-12-07 12:16:00,32,458,8671.12,735,,22,270.9725,United Kingdom,6064,0,premium,regular,Frequent
15985.0,2011-08-08 16:31:00,8,50,2610.28,438,0.0,54,326.285,United Kingdom,2500,1,premium,frequent,Regular
15986.0,2011-11-09 15:17:00,2,25,354.42,351,,175,177.21,United Kingdom,368,0,medium,frequent,Rare
15987.0,2011-11-27 15:38:00,8,143,1682.13,367,,45,210.26625,United Kingdom,1715,0,high,regular,Regular
15988.0,2011-11-20 13:23:00,3,114,770.09,637,,212,256.69666666666666,United Kingdom,486,0,medium,frequent,Occasional
15989.0,2010-11-29 12:03:00,2,81,372.51,361,253.0,180,186.255,United Kingdom,171,1,medium,frequent,Rare
15990.0,2011-10-26 15:58:00,7,117,2010.05,605,,86,287.15,United Kingdom,1090,0,high,frequent,Regular
15991.0,2010-06-23 15:50:00,1,6,150.55,0,411.0,0,150.55,United Kingdom,41,1,low,None,Rare
15992.0,2011-12-06 11:00:00,3,53,896.6,449,,149,298.8666666666666,United Kingdom,514,0,high,frequent,Occasional
15993.0,2011-12-01 10:45:00,10,336,2756.82,35,,3,275.682,United Kingdom,2042,0,premium,None,Frequent
15994.0,2011-10-16 12:28:00,5,93,1198.84,581,,116,239.768,United Kingdom,467,0,high,frequent,Regular
15995.0,2010-10-21 13:57:00,1,108,696.19,0,291.0,0,696.19,United Kingdom,353,1,medium,None,Rare
15996.0,2011-09-12 15:14:00,8,140,1671.0,308,,38,208.875,United Kingdom,745,0,high,regular,Regular
15997.0,2010-04-01 13:04:00,1,1,-23.4,0,494.0,0,-21.703333333333333,United Kingdom,-12,1,low,None,Rare
15998.0,2011-11-03 12:45:00,21,682,8220.39,702,,33,391.44714285714286,United Kingdom,5353,0,premium,regular,Frequent
15999.0,2009-12-04 12:31:00,1,1,20.4,0,613.0,0,20.4,United Kingdom,24,1,low,None,Rare
16000.0,2011-12-07 12:17:00,3,9,12393.7,0,,0,1552.9375,United Kingdom,5110,0,premium,None,Occasional
16001.0,2010-11-23 17:10:00,2,34,519.06,161,258.0,80,259.53,United Kingdom,305,1,medium,frequent,Rare
16002.0,2010-03-24 13:08:00,1,42,169.21,0,502.0,0,169.21,United Kingdom,70,1,low,None,Rare
16003.0,2011-11-10 09:57:00,10,146,5613.83,706,,70,561.383,United Kingdom,2210,0,premium,frequent,Frequent
16004.0,2010-08-22 11:48:00,5,63,2146.39,208,352.0,41,429.278,United Kingdom,1076,1,high,regular,Regular
16005.0,2011-11-27 13:47:00,11,315,2403.77,438,,39,218.52454545454543,United Kingdom,1299,0,premium,regular,Frequent
16006.0,2011-05-12 13:12:00,2,75,347.17,176,88.0,88,173.585,United Kingdom,211,1,medium,frequent,Rare
16007.0,2011-10-23 11:05:00,7,337,3075.14,495,,70,439.3057142857143,United Kingdom,2643,0,premium,frequent,Regular
16008.0,2011-11-16 10:32:00,15,63,5384.13,606,,40,358.942,United Kingdom,3273,0,premium,regular,Frequent
16009.0,2011-11-17 16:51:00,4,68,992.71,137,,34,248.1775,United Kingdom,378,0,high,regular,Occasional
16010.0,2011-04-08 10:14:00,12,122,1722.11,165,123.0,13,143.50916666666666,United Kingdom,930,1,high,regular,Frequent
16011.0,2011-12-01 16:31:00,30,181,5867.01,730,,24,195.567,United Kingdom,3468,0,premium,regular,Frequent
16012.0,2011-11-04 13:25:00,5,207,2989.79,494,,98,597.958,United Kingdom,1766,0,premium,frequent,Regular
16013.0,2011-12-06 10:36:00,57,57,26626.8,728,,7,561.5842553191488,United Kingdom,23943,0,premium,None,Frequent
16014.0,2011-11-04 11:23:00,6,219,1121.02,641,,106,186.83666666666664,United Kingdom,474,0,high,frequent,Regular
16015.0,2011-12-06 10:58:00,4,146,690.54,45,,11,172.635,United Kingdom,906,0,medium,None,Occasional
16016.0,2011-12-06 14:35:00,14,181,2495.04,399,,28,178.21714285714285,United Kingdom,1053,0,premium,regular,Frequent
16017.0,2011-10-23 12:56:00,5,99,1553.83,656,,131,310.766,United Kingdom,640,0,high,frequent,Regular
16018.0,2011-10-31 14:13:00,4,48,698.13,693,,173,174.5325,United Kingdom,503,0,medium,frequent,Occasional
16019.0,2011-12-08 10:06:00,35,256,16640.15,723,,20,475.43285714285713,United Kingdom,6627,0,premium,regular,Frequent
16020.0,2011-11-23 11:18:00,3,42,851.01,48,,16,283.67,United Kingdom,487,0,high,regular,Occasional
16021.0,2010-11-09 14:48:00,2,117,532.25,149,272.0,74,266.125,United Kingdom,297,1,medium,frequent,Rare
16022.0,2011-03-24 13:16:00,1,68,628.28,0,137.0,0,628.28,United Kingdom,261,1,medium,None,Rare
16023.0,2011-10-24 16:34:00,3,90,719.81,220,,73,239.93666666666664,United Kingdom,358,0,medium,frequent,Occasional
16024.0,2011-11-27 13:26:00,3,78,484.2,399,,133,161.4,United Kingdom,505,0,medium,frequent,Occasional
16025.0,2011-11-10 11:45:00,1,28,439.66,0,,0,439.66,United Kingdom,338,0,medium,None,Rare
16026.0,2011-10-27 13:53:00,1,30,236.09,0,,0,236.09,United Kingdom,243,0,low,None,Rare
16027.0,2011-09-09 10:47:00,18,21,1799.84,608,,33,99.99111111111112,United Kingdom,2020,0,high,regular,Frequent
16028.0,2010-04-23 11:45:00,1,5,82.2,0,473.0,0,82.2,United Kingdom,18,1,low,None,Rare
16029.0,2011-11-01 10:27:00,57,59,26626.8,692,,5,734.40728,United Kingdom,48365,0,premium,None,Frequent
16030.0,2011-02-03 11:28:00,1,28,331.24,0,187.0,0,331.24,United Kingdom,283,1,medium,None,Rare
16031.0,2011-09-08 13:07:00,2,91,548.94,154,,77,274.47,United Kingdom,423,0,medium,frequent,Rare
16032.0,2010-09-09 18:00:00,6,130,1970.45,67,333.0,11,328.4083333333333,United Kingdom,1480,1,high,None,Regular
16033.0,2011-12-04 12:44:00,36,605,10692.39,479,,13,297.0108333333333,United Kingdom,4252,0,premium,regular,Frequent
16034.0,2011-05-27 16:17:00,7,43,925.77,213,73.0,30,132.25285714285715,United Kingdom,596,1,high,regular,Regular
16035.0,2010-05-28 15:09:00,1,21,217.73,0,437.0,0,217.73,United Kingdom,33,1,low,None,Rare
16036.0,2011-09-13 14:53:00,4,120,2556.84,533,,133,639.21,United Kingdom,1369,0,premium,frequent,Occasional
16037.0,2011-03-15 09:13:00,7,62,1489.44,378,147.0,54,212.77714285714285,United Kingdom,764,1,high,frequent,Regular
16038.0,2011-12-02 12:40:00,4,24,454.33,194,,48,113.5825,United Kingdom,241,0,medium,regular,Occasional
16039.0,2010-10-12 10:44:00,3,28,449.65,204,301.0,68,149.88333333333333,United Kingdom,408,1,medium,frequent,Occasional
16040.0,2011-10-05 13:47:00,8,95,2383.7,544,,68,297.9625,United Kingdom,1161,0,premium,frequent,Regular
16041.0,2011-11-09 12:25:00,3,6,3166.4,110,,36,1055.4666666666667,United Kingdom,1584,0,premium,regular,Occasional
16042.0,2011-11-17 17:50:00,11,88,2153.0,431,,39,195.72727272727272,United Kingdom,1419,0,high,regular,Frequent
16043.0,2011-11-02 12:50:00,8,56,1856.59,444,-85.0,55,232.07375,United Kingdom,1011,0,high,frequent,Regular
16044.0,2010-09-30 18:12:00,1,19,340.84,0,312.0,0,340.84,United Kingdom,170,1,medium,None,Rare
16045.0,2011-08-12 12:41:00,9,111,3187.03,378,,42,354.1144444444444,United Kingdom,1942,0,premium,regular,Frequent
16046.0,2010-05-26 13:18:00,1,22,235.78,0,439.0,0,235.78,United Kingdom,248,1,low,None,Rare
16047.0,2010-01-26 16:34:00,1,1,107.14,0,559.0,0,107.14,EIRE,1,1,low,None,Rare
16048.0,2011-09-15 10:12:00,6,31,1056.53,463,,77,176.0883333333333,United Kingdom,567,0,high,frequent,Regular
16049.0,2011-10-30 13:19:00,6,383,1899.68,475,,79,316.61333333333334,United Kingdom,1165,0,high,frequent,Regular
16050.0,2011-06-19 11:44:00,3,19,300.7,227,51.0,75,100.23333333333332,United Kingdom,388,1,low,frequent,Occasional
16051.0,2010-01-27 09:38:00,1,12,188.44,0,559.0,0,188.44,United Kingdom,80,1,low,None,Rare
16052.0,2011-10-16 15:13:00,1,34,362.06,0,,0,362.06,United Kingdom,282,0,medium,None,Rare
16053.0,2011-11-07 11:21:00,8,169,3606.14,578,,72,450.7675,United Kingdom,3061,0,premium,frequent,Regular
16054.0,2011-07-17 13:08:00,7,109,2090.68,471,22.0,67,298.66857142857145,United Kingdom,779,1,high,frequent,Regular
16055.0,2011-05-03 09:26:00,1,8,134.8,0,98.0,0,134.8,United Kingdom,22,1,low,None,Rare
16056.0,2011-10-25 15:19:00,1,66,664.85,0,,0,664.85,United Kingdom,347,0,medium,None,Rare
16057.0,2011-12-05 16:36:00,17,175,3202.07,725,,42,188.3570588235294,United Kingdom,1432,0,premium,regular,Frequent
16058.0,2010-10-29 16:48:00,1,2,62.7,0,283.0,0,62.7,United Kingdom,18,1,low,None,Rare
16059.0,2011-10-05 09:56:00,12,233,3217.77,503,,41,268.1475,United Kingdom,1509,0,premium,regular,Frequent
16060.0,2010-11-04 12:10:00,3,22,541.95,93,278.0,31,180.65,United Kingdom,243,1,medium,regular,Occasional
16061.0,2011-03-15 14:41:00,3,3,44.95,161,146.0,53,14.983333333333333,United Kingdom,13,1,low,frequent,Occasional
16062.0,2011-11-30 12:15:00,8,134,2863.45,526,,65,357.93125,United Kingdom,2035,0,premium,frequent,Regular
16063.0,2011-03-24 14:56:00,1,23,335.32,0,137.0,0,335.32,United Kingdom,262,1,medium,None,Rare
16064.0,2009-12-14 16:11:00,1,17,111.0,0,602.0,0,111.0,United Kingdom,56,1,low,None,Rare
16065.0,2010-12-09 13:03:00,10,214,2365.62,97,242.0,9,236.562,United Kingdom,1445,1,premium,None,Frequent
16066.0,2011-11-23 11:54:00,5,77,1521.87,107,,21,304.374,United Kingdom,936,0,high,regular,Regular
16067.0,2010-05-26 12:33:00,6,60,3026.19,112,440.0,18,504.365,United Kingdom,1209,1,premium,regular,Regular
16068.0,2010-04-25 11:52:00,1,34,122.93,0,471.0,0,122.93,United Kingdom,52,1,low,None,Rare
16069.0,2010-10-18 10:32:00,1,25,457.7,0,295.0,0,457.7,United Kingdom,138,1,medium,None,Rare
16070.0,2011-11-17 15:50:00,2,32,852.15,9,,4,426.075,United Kingdom,457,0,high,None,Rare
16071.0,2011-10-26 11:14:00,4,62,1076.8,610,,152,269.2,United Kingdom,697,0,high,frequent,Occasional
16072.0,2011-02-24 14:32:00,4,414,4328.89,260,165.0,65,1082.2225,United Kingdom,1611,1,premium,frequent,Occasional
16073.0,2011-02-21 12:33:00,2,1,94.35,5,169.0,2,47.175,United Kingdom,37,1,low,None,Rare
16074.0,2010-11-14 13:19:00,1,23,265.25,0,267.0,0,265.25,United Kingdom,39,1,low,None,Rare
16075.0,2010-07-25 11:31:00,3,41,726.98,61,380.0,20,242.32666666666665,United Kingdom,270,1,medium,regular,Occasional
16076.0,2011-12-06 14:59:00,11,71,2173.53,205,,18,197.5936363636364,United Kingdom,1363,0,high,regular,Frequent
16077.0,2010-05-14 16:38:00,2,8,600.0,51,451.0,25,300.0,United Kingdom,528,1,medium,regular,Rare
16078.0,2011-03-01 09:47:00,2,39,362.99,385,161.0,192,181.495,United Kingdom,200,1,medium,frequent,Rare
16079.0,2011-11-23 12:48:00,3,18,1352.0,23,,7,450.66666666666663,United Kingdom,864,0,high,None,Occasional
16080.0,2011-09-19 10:42:00,6,29,472.9,368,,61,78.81666666666666,United Kingdom,256,0,medium,frequent,Regular
16081.0,2011-10-14 13:06:00,8,235,4460.18,618,,77,557.5225,United Kingdom,2244,0,premium,frequent,Regular
16082.0,2010-02-07 15:16:00,1,16,106.75,0,547.0,0,106.75,United Kingdom,39,1,low,None,Rare
16083.0,2011-08-31 10:47:00,4,61,2351.42,287,,71,587.855,United Kingdom,1514,0,premium,frequent,Occasional
16084.0,2011-02-13 16:05:00,1,38,436.18,0,176.0,0,436.18,United Kingdom,216,1,medium,None,Rare
16085.0,2011-11-16 13:24:00,13,260,2337.73,664,,51,179.8253846153846,United Kingdom,1382,0,premium,regular,Frequent
16086.0,2011-10-11 13:09:00,11,66,2862.91,677,,61,260.26454545454544,United Kingdom,1525,0,premium,frequent,Frequent
16087.0,2010-11-15 16:44:00,5,6,1739.92,300,266.0,60,347.984,United Kingdom,664,1,high,frequent,Regular
16088.0,2010-05-13 10:16:00,2,3,1437.43,15,453.0,7,718.715,United Kingdom,373,1,high,None,Rare
16089.0,2010-11-18 13:51:00,2,42,271.44,122,263.0,61,135.72,United Kingdom,122,1,low,frequent,Rare
16090.0,2010-03-25 13:05:00,1,18,205.91,0,501.0,0,205.91,United Kingdom,65,1,low,None,Rare
16091.0,2011-07-08 08:45:00,2,16,315.06,43,32.0,21,157.53,United Kingdom,154,1,low,regular,Rare
16092.0,2011-09-02 11:46:00,10,60,1515.49,480,,48,151.549,United Kingdom,1151,0,high,regular,Frequent
16093.0,2011-08-25 11:09:00,1,1,17.0,0,,0,17.0,United Kingdom,20,0,low,None,Rare
16094.0,2011-11-28 12:45:00,19,102,3599.16,716,,37,189.42947368421048,United Kingdom,1992,0,premium,regular,Frequent
16095.0,2010-09-09 16:54:00,1,30,447.05,0,333.0,0,447.05,United Kingdom,265,1,medium,None,Rare
16096.0,2011-03-20 13:38:00,4,58,1584.97,380,141.0,95,396.2425,United Kingdom,700,1,high,frequent,Occasional
16097.0,2011-04-13 13:47:00,1,10,185.05,0,117.0,0,185.05,United Kingdom,87,1,low,None,Rare
16098.0,2011-09-13 09:59:00,14,83,4448.1,637,,45,317.72142857142853,United Kingdom,2150,0,premium,regular,Frequent
16099.0,2011-10-20 13:13:00,8,44,1568.25,596,,74,196.03125,United Kingdom,959,0,high,frequent,Regular
16100.0,2010-09-03 11:39:00,1,37,582.64,0,340.0,0,582.64,United Kingdom,438,1,medium,None,Rare
16101.0,2011-11-30 16:54:00,7,153,3167.42,552,,78,452.48857142857133,United Kingdom,1823,0,premium,frequent,Regular
16102.0,2011-10-28 13:19:00,3,41,1842.14,86,,28,614.0466666666666,United Kingdom,942,0,high,regular,Occasional
16103.0,2011-12-02 14:16:00,27,111,6002.76,693,,25,222.32444444444445,United Kingdom,2606,0,premium,regular,Frequent
16104.0,2011-10-09 10:23:00,11,187,2515.36,671,,61,228.66909090909087,United Kingdom,1009,0,premium,frequent,Frequent
16105.0,2011-04-05 10:13:00,5,92,2386.19,355,126.0,71,477.238,United Kingdom,2125,1,premium,frequent,Regular
16106.0,2011-10-05 10:37:00,1,6,108.38,0,,0,108.38,United Kingdom,74,0,low,None,Rare
16107.0,2011-11-22 09:40:00,7,16,3204.16,165,,23,457.7371428571429,United Kingdom,1176,0,premium,regular,Regular
16108.0,2011-09-16 11:51:00,8,124,2171.93,546,,68,271.49125,United Kingdom,1446,0,high,frequent,Regular
16109.0,2011-05-05 09:17:00,4,31,923.58,479,96.0,119,230.895,United Kingdom,1090,1,high,frequent,Occasional
16110.0,2011-10-25 14:35:00,4,343,1819.27,477,,119,454.8175,United Kingdom,902,0,high,frequent,Occasional
16111.0,2010-10-07 19:51:00,1,72,562.48,0,305.0,0,562.48,United Kingdom,236,1,medium,None,Rare
16112.0,2011-07-19 14:28:00,4,15,195.74,195,20.0,48,48.935,United Kingdom,574,1,low,regular,Occasional
16113.0,2011-06-09 16:16:00,1,30,161.38,0,60.0,0,161.38,United Kingdom,176,1,low,None,Rare
16114.0,2011-06-22 10:13:00,1,8,135.75,0,48.0,0,135.75,United Kingdom,43,1,low,None,Rare
16115.0,2011-11-30 11:32:00,12,230,2575.14,564,,47,214.595,United Kingdom,1601,0,premium,regular,Frequent
16116.0,2011-05-18 09:23:00,2,34,592.88,5,83.0,2,296.44,United Kingdom,246,1,medium,None,Rare
16117.0,2011-06-03 11:42:00,4,64,650.05,401,67.0,100,162.5125,United Kingdom,318,1,medium,frequent,Occasional
16118.0,2010-11-11 19:54:00,5,42,4255.43,259,270.0,51,851.086,United Kingdom,2822,1,premium,regular,Regular
16119.0,2011-12-01 15:11:00,8,37,1720.81,715,,89,215.10125,United Kingdom,811,0,high,frequent,Regular
16120.0,2011-10-11 14:22:00,7,84,3041.91,362,,51,434.5585714285714,United Kingdom,2193,0,premium,regular,Regular
16121.0,2011-10-13 12:59:00,6,256,1457.19,508,,84,242.865,United Kingdom,895,0,high,frequent,Regular
16122.0,2011-09-27 15:34:00,6,28,1001.34,352,,58,166.89,United Kingdom,1398,0,high,frequent,Regular
16123.0,2011-10-19 09:18:00,1,16,307.78,0,,0,307.78,United Kingdom,170,0,low,None,Rare
16124.0,2011-01-27 16:05:00,6,63,1709.39,416,193.0,69,284.8983333333333,United Kingdom,789,1,high,frequent,Regular
16125.0,2010-12-07 15:48:00,14,168,4587.65,358,244.0,25,327.6892857142857,United Kingdom,1944,1,premium,regular,Frequent
16126.0,2011-11-10 16:03:00,15,144,14646.8,708,,47,976.4533333333331,United Kingdom,6154,0,premium,regular,Frequent
16127.0,2011-10-31 13:58:00,2,75,801.31,687,,212,400.655,United Kingdom,391,0,medium,frequent,Rare
16128.0,2011-11-22 11:14:00,14,158,3748.4,720,,51,267.74285714285713,United Kingdom,2419,0,premium,regular,Frequent
16129.0,2010-10-28 14:29:00,3,91,1396.05,100,284.0,33,465.35,United Kingdom,1261,1,high,regular,Occasional
16130.0,2010-10-13 15:14:00,4,53,987.48,195,299.0,48,246.87,United Kingdom,296,1,high,regular,Occasional
16131.0,2011-10-19 11:53:00,15,131,9866.27,686,,45,657.7513333333333,United Kingdom,4753,0,premium,regular,Frequent
16132.0,2010-06-13 13:49:00,2,14,664.2,83,421.0,41,332.1,United Kingdom,280,1,medium,regular,Rare
16133.0,2011-12-06 11:24:00,57,305,22228.88,614,,7,284.98564102564103,United Kingdom,13454,0,premium,None,Frequent
16134.0,2011-11-18 10:05:00,7,85,2119.99,519,,74,302.85571428571427,United Kingdom,1622,0,high,frequent,Regular
16135.0,2011-03-22 12:30:00,2,35,819.45,321,140.0,160,409.725,United Kingdom,395,1,medium,frequent,Rare
16136.0,2011-10-11 09:10:00,5,44,921.08,603,,120,184.216,United Kingdom,622,0,high,frequent,Regular
16137.0,2010-01-28 15:04:00,1,28,422.7,0,557.0,0,422.7,United Kingdom,210,1,medium,None,Rare
16138.0,2010-12-06 15:10:00,4,35,894.45,222,245.0,55,223.6125,United Kingdom,772,1,high,frequent,Occasional
16139.0,2011-11-21 08:37:00,5,47,1111.15,717,,143,222.23,United Kingdom,602,0,high,frequent,Regular
16140.0,2011-10-18 10:59:00,5,51,1536.19,388,,77,307.238,United Kingdom,1373,0,high,frequent,Regular
16141.0,2011-09-12 13:11:00,2,47,955.94,328,,164,477.97,United Kingdom,410,0,high,frequent,Rare
16142.0,2011-04-04 10:16:00,1,37,535.34,0,127.0,0,535.34,United Kingdom,422,1,medium,None,Rare
16143.0,2011-12-06 14:13:00,16,108,4866.88,726,,45,304.18,United Kingdom,1994,0,premium,regular,Frequent
16144.0,2011-04-07 10:09:00,1,1,175.2,0,124.0,0,175.2,United Kingdom,16,1,low,None,Rare
16145.0,2011-12-01 10:33:00,29,217,6693.6,575,,19,230.8137931034483,United Kingdom,5183,0,premium,regular,Frequent
16146.0,2011-07-05 14:20:00,4,34,946.38,291,34.0,72,236.595,United Kingdom,544,1,high,frequent,Occasional
16147.0,2011-07-29 09:57:00,7,113,2367.02,538,11.0,76,338.1457142857143,United Kingdom,1322,1,premium,frequent,Regular
16148.0,2011-02-16 14:01:00,4,12,370.37,425,173.0,106,92.5925,United Kingdom,247,1,medium,frequent,Occasional
16149.0,2011-12-05 11:29:00,3,30,422.22,424,,141,140.74,United Kingdom,598,0,medium,frequent,Occasional
16150.0,2011-11-01 09:29:00,20,143,4154.69,699,,34,207.7345,United Kingdom,2098,0,premium,regular,Frequent
16151.0,2010-04-20 11:25:00,1,1,-28.85,0,476.0,0,-21.703333333333333,United Kingdom,-1,1,low,None,Rare
16152.0,2011-03-16 09:47:00,1,29,1829.04,0,146.0,0,1552.9375,United Kingdom,642,1,high,None,Rare
16153.0,2011-10-21 10:50:00,13,162,5037.51,512,,39,387.5007692307692,United Kingdom,3656,0,premium,regular,Frequent
16154.0,2010-01-26 16:23:00,1,1,-10.5,0,559.0,0,-10.5,United Kingdom,-1,1,low,None,Rare
16155.0,2010-11-23 12:03:00,6,45,781.05,158,259.0,26,130.175,United Kingdom,482,1,medium,regular,Regular
16156.0,2011-12-01 12:42:00,26,200,5933.59,728,,28,228.215,United Kingdom,3031,0,premium,regular,Frequent
16157.0,2011-11-24 11:41:00,4,12,644.24,56,,14,161.06,United Kingdom,344,0,medium,regular,Occasional
16158.0,2010-07-05 13:55:00,10,29,611.32,211,399.0,21,61.132,United Kingdom,180,1,medium,regular,Frequent
16159.0,2011-03-03 12:27:00,5,32,1230.29,455,159.0,91,246.058,United Kingdom,633,1,high,frequent,Regular
16160.0,2011-10-06 18:30:00,4,20,1009.45,21,,5,252.3625,United Kingdom,1153,0,high,None,Occasional
16161.0,2011-12-08 12:10:00,57,459,12448.96,668,,11,218.40280701754384,United Kingdom,6246,0,premium,None,Frequent
16162.0,2011-04-01 15:03:00,1,2,37.4,0,129.0,0,37.4,United Kingdom,4,1,low,None,Rare
16163.0,2011-04-28 19:43:00,14,61,2263.63,512,102.0,36,161.68785714285713,United Kingdom,641,1,premium,regular,Frequent
16164.0,2011-11-22 15:04:00,4,27,802.53,25,,6,200.6325,United Kingdom,432,0,medium,None,Occasional
16165.0,2010-07-22 14:17:00,1,1,79.9,0,382.0,0,79.9,United Kingdom,2,1,low,None,Rare
16166.0,2010-10-07 15:44:00,4,21,327.48,263,305.0,65,81.87,United Kingdom,156,1,medium,frequent,Occasional
16167.0,2010-10-21 15:33:00,6,55,1149.87,324,291.0,54,191.645,United Kingdom,1459,1,high,frequent,Regular
